Year,Month,Inv Date,Customer Number,Product Line,Item Number,Qty Shipped,Net Sales,Net Price,COGS,gross_profit,sales,year_month,item_name,region_name,Gross Margin
2021,10,2021-10-31,3,230,XWCFDA2501249,8,4560.0,570.0,1224,3336.0,4560.0,2021-10,XWCFDA2501249,South,0.7315789473684211
2021,10,2021-10-31,3,240,XWCFDA25372021,4,936.0,234.0,250,686.0,936.0,2021-10,XWCFDA25372021,West,0.7329059829059829
2021,11,2021-11-01,1,100,1453057,15000,13215.0,0.881,3495,9720.0,13215.0,2021-11,1453057,East,0.735527809307605
2021,11,2021-11-01,2,250,AK3S1B6501467,2,66.8,33.4,18,48.8,66.8,2021-11,AK3S1B6501467,East,0.7305389221556886
2021,11,2021-11-02,2,70,1740220,32,341.12,10.66,84,257.12,341.12,2021-11,1740220,West,0.7537523452157598
2021,11,2021-11-02,2,70,1740380,20,344.4,17.22,116,228.39999999999998,344.4,2021-11,1740380,West,0.6631823461091754
2021,11,2021-11-02,2,70,1740440,32,629.76,19.68,198,431.76,629.76,2021-11,1740440,South,0.6855945121951219
2021,11,2021-11-02,2,70,1741160,10,492.0,49.2,119,373.0,492.0,2021-11,1741160,West,0.758130081300813
2021,11,2021-11-02,2,70,1741400,4,236.16,59.04,70,166.16,236.16,2021-11,1741400,East,0.7035907859078591
2021,11,2021-11-02,2,70,1741880,6,472.32,78.72,164,308.32,472.32,2021-11,1741880,East,0.6527777777777778
2021,11,2021-11-02,2,70,1742122,10,885.6,88.56,181,704.6,885.6,2021-11,1742122,North,0.7956187895212286
2021,11,2021-11-02,2,120,1750723,4,55.76,13.94,14,41.76,55.76,2021-11,1750723,East,0.7489239598278336
2021,11,2021-11-02,2,120,1750808,16,367.36,22.96,74,293.36,367.36,2021-11,1750808,North,0.7985627177700348
2021,11,2021-11-02,2,120,1751280,4,196.8,49.2,65,131.8,196.8,2021-11,1751280,West,0.6697154471544715
2021,11,2021-11-02,2,150,1747650,2,132.6,66.3,37,95.6,132.6,2021-11,1747650,West,0.7209653092006033
2021,11,2021-11-06,3,30,1401424,40,7380.0,184.5,1967,5413.0,7380.0,2021-11,1401424,South,0.7334688346883469
2021,11,2021-11-06,1,100,1452928.02,160,12672.0,79.2,3204,9468.0,12672.0,2021-11,1452928.02,North,0.7471590909090909
2021,11,2021-11-06,1,100,1452943.02,48,9504.0,198.0,2160,7344.0,9504.0,2021-11,1452943.02,West,0.7727272727272727
2021,11,2021-11-06,1,100,1453150.02,80,7128.0,89.1,2015,5113.0,7128.0,2021-11,1453150.02,West,0.7173120089786756
2021,11,2021-11-06,3,240,XWCFDA25012021,4,936.0,234.0,215,721.0,936.0,2021-11,XWCFDA25012021,East,0.7702991452991453
2021,11,2021-11-06,3,240,XWCFDA25372021,4,936.0,234.0,275,661.0,936.0,2021-11,XWCFDA25372021,East,0.7061965811965812
2021,11,2021-11-07,2,70,1740050,20,73.8,3.69,18,55.8,73.8,2021-11,1740050,South,0.7560975609756098
2021,11,2021-11-07,2,70,1740130,36,250.92,6.97,50,200.92,250.92,2021-11,1740130,East,0.8007333014506616
2021,11,2021-11-07,2,70,1740920,84,3306.24,39.36,1112,2194.24,3306.24,2021-11,1740920,North,0.6636662795199381
2021,11,2021-11-07,2,70,1741160,20,984.0,49.2,242,742.0,984.0,2021-11,1741160,West,0.7540650406504065
2021,11,2021-11-07,2,70,1741880,6,472.32,78.72,130,342.32,472.32,2021-11,1741880,North,0.7247628726287263
2021,11,2021-11-07,2,80,1420620,4,91.84,22.96,20,71.84,91.84,2021-11,1420620,South,0.7822299651567944
2021,11,2021-11-07,2,120,1750723,4,55.76,13.94,12,43.76,55.76,2021-11,1750723,South,0.7847919655667145
2021,11,2021-11-07,2,120,1750758,4,68.88,17.22,16,52.879999999999995,68.88,2021-11,1750758,South,0.7677119628339141
2021,11,2021-11-07,2,150,1747010,4,123.76,30.94,26,97.76,123.76,2021-11,1747010,South,0.7899159663865546
2021,11,2021-11-07,2,150,1747090,4,141.44,35.36,32,109.44,141.44,2021-11,1747090,South,0.7737556561085973
2021,11,2021-11-07,2,180,1270265.6,16,232.64,14.54,51,181.64,232.64,2021-11,1270265.6,South,0.780777166437414
2021,11,2021-11-07,2,200,1280200,12,99.96,8.33,22,77.96,99.96,2021-11,1280200,West,0.7799119647859144
2021,11,2021-11-07,2,200,1281000,6,282.24,47.04,65,217.24,282.24,2021-11,1281000,South,0.7696995464852607
2021,11,2021-11-07,2,230,XM3DA250208,1,78.0,78.0,24,54.0,78.0,2021-11,XM3DA250208,East,0.6923076923076923
2021,11,2021-11-12,1,100,1452703.02,60,3564.0,59.4,1181,2383.0,3564.0,2021-11,1452703.02,West,0.6686307519640853
2021,11,2021-11-12,1,100,1452730.02,20,2970.0,148.5,898,2072.0,2970.0,2021-11,1452730.02,North,0.6976430976430976
2021,11,2021-11-12,1,100,1453150.02,120,10692.0,89.1,3362,7330.0,10692.0,2021-11,1453150.02,North,0.6855592966704078
2021,11,2021-11-12,1,100,1453220.02,40,3960.0,99.0,1116,2844.0,3960.0,2021-11,1453220.02,East,0.7181818181818181
2021,11,2021-11-12,3,160,1748376.01,36,3510.0,97.5,1044,2466.0,3510.0,2021-11,1748376.01,South,0.7025641025641025
2021,11,2021-11-13,1,100,1452038.02,432,9331.2,21.6,2579,6752.200000000001,9331.2,2021-11,1452038.02,South,0.7236153978052127
2021,11,2021-11-13,1,100,1452405.02,200,7920.0,39.6,2254,5666.0,7920.0,2021-11,1452405.02,North,0.7154040404040404
2021,11,2021-11-13,1,100,1452928.02,280,22176.0,79.2,6619,15557.0,22176.0,2021-11,1452928.02,South,0.7015241702741702
2021,11,2021-11-13,1,100,1452943.02,128,25344.0,198.0,5522,19822.0,25344.0,2021-11,1452943.02,West,0.7821180555555556
2021,11,2021-11-13,3,140,1710910.01,72,7020.0,97.5,2440,4580.0,7020.0,2021-11,1710910.01,North,0.6524216524216524
2021,11,2021-11-15,2,70,1740050,40,147.6,3.69,38,109.6,147.6,2021-11,1740050,East,0.7425474254742548
2021,11,2021-11-15,2,70,1740090,36,191.88,5.33,55,136.88,191.88,2021-11,1740090,South,0.7133625182405671
2021,11,2021-11-15,2,70,1740130,36,250.92,6.97,70,180.92,250.92,2021-11,1740130,North,0.7210266220309262
2021,11,2021-11-15,2,70,1740220,56,596.96,10.66,156,440.96000000000004,596.96,2021-11,1740220,East,0.7386759581881533
2021,11,2021-11-15,2,70,1740300,52,724.88,13.94,163,561.88,724.88,2021-11,1740300,North,0.7751351947908619
2021,11,2021-11-15,2,70,1740440,60,1180.8,19.68,275,905.8,1180.8,2021-11,1740440,East,0.7671070460704607
2021,11,2021-11-15,2,70,1740520,56,1285.76,22.96,284,1001.76,1285.76,2021-11,1740520,North,0.7791189646590343
2021,11,2021-11-15,2,70,1740600,16,419.84,26.24,98,321.84,419.84,2021-11,1740600,East,0.766577743902439
2021,11,2021-11-15,2,70,1740680,56,1653.12,29.52,424,1229.12,1653.12,2021-11,1740680,North,0.7435152922957801
2021,11,2021-11-15,2,70,1740920,68,2676.48,39.36,636,2040.48,2676.48,2021-11,1740920,West,0.7623744619799139
2021,11,2021-11-15,2,70,1741160,20,984.0,49.2,341,643.0,984.0,2021-11,1741160,South,0.6534552845528455
2021,11,2021-11-15,2,70,1741400,2,118.08,59.04,25,93.08,118.08,2021-11,1741400,East,0.7882791327913279
2021,11,2021-11-15,2,70,1742122,17,1505.52,88.56,470,1035.52,1505.52,2021-11,1742122,North,0.6878155056060364
2021,11,2021-11-15,1,100,1453150.02,60,5346.0,89.1,1843,3503.0,5346.0,2021-11,1453150.02,North,0.6552562663673774
2021,11,2021-11-15,2,120,1750790,12,236.16,19.68,67,169.16,236.16,2021-11,1750790,North,0.7162940379403794
2021,11,2021-11-15,2,120,1750808,32,734.72,22.96,181,553.72,734.72,2021-11,1750808,West,0.7536476480836237
2021,11,2021-11-15,2,150,1747410,4,212.16,53.04,42,170.16,212.16,2021-11,1747410,East,0.8020361990950227
2021,11,2021-11-15,2,150,1747650,2,132.6,66.3,44,88.6,132.6,2021-11,1747650,West,0.6681749622926093
2021,11,2021-11-15,2,180,1270225.6,8,88.96,11.12,21,67.96,88.96,2021-11,1270225.6,South,0.7639388489208633
2021,11,2021-11-15,2,180,1270375.6,4,95.76,23.94,22,73.76,95.76,2021-11,1270375.6,East,0.7702589807852965
2021,11,2021-11-15,2,180,1270695.6,1,51.3,51.3,17,34.3,51.3,2021-11,1270695.6,South,0.6686159844054581
2021,11,2021-11-15,2,200,1280600,4,109.76,27.44,31,78.76,109.76,2021-11,1280600,South,0.7175655976676385
2021,11,2021-11-15,2,200,1280680,4,125.44,31.36,43,82.44,125.44,2021-11,1280680,South,0.6572066326530612
2021,11,2021-11-19,2,70,1740050,20,73.8,3.69,24,49.8,73.8,2021-11,1740050,South,0.6747967479674797
2021,11,2021-11-19,2,70,1740220,40,426.4,10.66,111,315.4,426.4,2021-11,1740220,West,0.7396810506566603
2021,11,2021-11-19,2,70,1740300,28,390.32,13.94,87,303.32,390.32,2021-11,1740300,East,0.7771059643369543
2021,11,2021-11-19,2,70,1740440,28,551.04,19.68,111,440.03999999999996,551.04,2021-11,1740440,North,0.7985627177700348
2021,11,2021-11-19,2,70,1740520,32,734.72,22.96,251,483.72,734.72,2021-11,1740520,South,0.6583732578397212
2021,11,2021-11-19,2,70,1740600,16,419.84,26.24,92,327.84,419.84,2021-11,1740600,South,0.7808689024390244
2021,11,2021-11-19,2,70,1741880,6,472.32,78.72,165,307.32,472.32,2021-11,1741880,North,0.650660569105691
2021,11,2021-11-19,2,70,1742122,3,265.68,88.56,81,184.68,265.68,2021-11,1742122,West,0.6951219512195123
2021,11,2021-11-19,2,70,1742362,2,196.8,98.4,59,137.8,196.8,2021-11,1742362,North,0.7002032520325203
2021,11,2021-11-19,2,120,1750790,8,157.44,19.68,50,107.44,157.44,2021-11,1750790,South,0.6824186991869918
2021,11,2021-11-19,2,120,1751208,32,1259.52,39.36,438,821.52,1259.52,2021-11,1751208,North,0.6522484756097561
2021,11,2021-11-19,2,230,XI9DA250108,1,78.6,78.6,18,60.599999999999994,78.6,2021-11,XI9DA250108,West,0.7709923664122137
2021,11,2021-11-20,1,110,1455548.02,320,26304.0,82.2,5762,20542.0,26304.0,2021-11,1455548.02,South,0.7809458637469586
2021,11,2021-11-21,1,100,1452703.02,60,3564.0,59.4,779,2785.0,3564.0,2021-11,1452703.02,North,0.7814253647586981
2021,11,2021-11-21,1,100,1452730.02,20,2970.0,148.5,662,2308.0,2970.0,2021-11,1452730.02,West,0.7771043771043771
2021,11,2021-11-21,1,100,1453150.02,120,10692.0,89.1,3535,7157.0,10692.0,2021-11,1453150.02,East,0.6693789749345305
2021,11,2021-11-21,1,100,1453220.02,40,3960.0,99.0,1239,2721.0,3960.0,2021-11,1453220.02,North,0.6871212121212121
2021,11,2021-11-21,1,110,1455412.02,40,1644.0,41.1,449,1195.0,1644.0,2021-11,1455412.02,North,0.7268856447688564
2021,11,2021-11-21,2,230,AI9DA2967467,1,60.4,60.4,18,42.4,60.4,2021-11,AI9DA2967467,South,0.7019867549668874
2021,11,2021-11-26,2,70,1740050,20,73.8,3.69,15,58.8,73.8,2021-11,1740050,South,0.7967479674796748
2021,11,2021-11-26,2,70,1740130,36,250.92,6.97,67,183.92,250.92,2021-11,1740130,North,0.7329826239438865
2021,11,2021-11-26,2,70,1740220,48,511.68,10.66,172,339.68,511.68,2021-11,1740220,East,0.6638524077548468
2021,11,2021-11-26,2,70,1740300,24,334.56,13.94,100,234.56,334.56,2021-11,1740300,West,0.7010999521759923
2021,11,2021-11-26,2,70,1740520,32,734.72,22.96,211,523.72,734.72,2021-11,1740520,North,0.7128157665505227
2021,11,2021-11-26,2,70,1740600,16,419.84,26.24,137,282.84,419.84,2021-11,1740600,South,0.6736852134146342
2021,11,2021-11-26,2,70,1740680,84,2479.68,29.52,565,1914.6799999999998,2479.68,2021-11,1740680,West,0.7721480190992386
2021,11,2021-11-26,2,70,1740920,118,4644.48,39.36,1268,3376.4799999999996,4644.48,2021-11,1740920,South,0.7269877359790546
2021,11,2021-11-26,2,70,1741160,84,4132.8,49.2,902,3230.8,4132.8,2021-11,1741160,West,0.7817460317460317
2021,11,2021-11-26,2,80,1421260,2,98.4,49.2,20,78.4,98.4,2021-11,1421260,East,0.7967479674796748
2021,11,2021-11-26,2,120,1750378,12,63.96,5.33,22,41.96,63.96,2021-11,1750378,West,0.6560350218886805
2021,11,2021-11-26,2,120,1750458,8,68.88,8.61,23,45.879999999999995,68.88,2021-11,1750458,East,0.6660859465737514
2021,11,2021-11-26,2,120,1750790,8,157.44,19.68,53,104.44,157.44,2021-11,1750790,East,0.6633638211382114
2021,11,2021-11-26,2,120,1750828,4,104.96,26.24,26,78.96,104.96,2021-11,1750828,South,0.7522865853658537
2021,11,2021-11-26,2,120,1751208,20,787.2,39.36,191,596.2,787.2,2021-11,1751208,North,0.7573678861788617
2021,11,2021-11-26,2,120,1751280,8,393.6,49.2,107,286.6,393.6,2021-11,1751280,West,0.728150406504065
2021,11,2021-11-26,2,150,1747170,2,79.56,39.78,22,57.56,79.56,2021-11,1747170,East,0.7234791352438411
2021,11,2021-11-26,2,150,1747410,4,212.16,53.04,70,142.16,212.16,2021-11,1747410,South,0.6700603318250377
2021,11,2021-11-26,2,150,1747650,2,132.6,66.3,43,89.6,132.6,2021-11,1747650,South,0.6757164404223227
2021,11,2021-11-26,2,180,1270575.6,8,328.32,41.04,73,255.32,328.32,2021-11,1270575.6,South,0.7776559454191033
2021,11,2021-11-26,2,180,1270695.6,1,51.3,51.3,16,35.3,51.3,2021-11,1270695.6,South,0.6881091617933723
2021,11,2021-11-26,2,200,1280370,4,66.64,16.66,18,48.64,66.64,2021-11,1280370,North,0.7298919567827131
2021,11,2021-11-26,2,200,1280510,4,94.08,23.52,20,74.08,94.08,2021-11,1280510,South,0.7874149659863946
2021,11,2021-11-26,2,200,1280600,4,109.76,27.44,22,87.76,109.76,2021-11,1280600,West,0.7995626822157434
2021,11,2021-11-27,1,100,1452405.02,120,4752.0,39.6,1544,3208.0,4752.0,2021-11,1452405.02,North,0.6750841750841751
2021,11,2021-11-27,1,100,1452418.02,24,2376.0,99.0,517,1859.0,2376.0,2021-11,1452418.02,East,0.7824074074074074
2021,11,2021-11-27,1,100,1452928.02,320,25344.0,79.2,6421,18923.0,25344.0,2021-11,1452928.02,South,0.746646148989899
2021,11,2021-11-27,1,100,1452943.02,128,25344.0,198.0,8114,17230.0,25344.0,2021-11,1452943.02,East,0.6798453282828283
2021,11,2021-11-27,1,100,1453150.02,60,5346.0,89.1,1650,3696.0,5346.0,2021-11,1453150.02,East,0.691358024691358
2021,11,2021-11-27,1,100,1453220.02,20,1980.0,99.0,689,1291.0,1980.0,2021-11,1453220.02,West,0.652020202020202
2021,11,2021-11-27,1,110,1455481.02,30,1849.5,61.65,520,1329.5,1849.5,2021-11,1455481.02,South,0.7188429305217626
2021,11,2021-11-28,3,20,1220700,42,4021.92,95.76,811,3210.92,4021.92,2021-11,1220700,South,0.798355014520428
2021,11,2021-11-28,1,100,1452038.02,432,9331.2,21.6,2463,6868.200000000001,9331.2,2021-11,1452038.02,West,0.7360468106995885
2021,11,2021-11-28,1,100,1452730.02,20,2970.0,148.5,767,2203.0,2970.0,2021-11,1452730.02,South,0.7417508417508417
2021,11,2021-11-28,1,100,1453150.02,120,10692.0,89.1,2253,8439.0,10692.0,2021-11,1453150.02,South,0.7892817059483727
2021,11,2021-11-28,3,260,1265939.01,36,3447.36,95.76,1027,2420.36,3447.36,2021-11,1265939.01,West,0.7020908753364894
2021,11,2021-11-29,2,70,1740010,36,73.8,2.05,19,54.8,73.8,2021-11,1740010,North,0.7425474254742548
2021,11,2021-11-29,2,70,1740050,20,73.8,3.69,16,57.8,73.8,2021-11,1740050,East,0.7831978319783198
2021,11,2021-11-29,2,70,1740130,36,250.92,6.97,67,183.92,250.92,2021-11,1740130,South,0.7329826239438865
2021,11,2021-11-29,2,70,1740440,28,551.04,19.68,114,437.03999999999996,551.04,2021-11,1740440,West,0.7931184668989547
2021,11,2021-11-29,2,70,1741160,42,2066.4,49.2,581,1485.4,2066.4,2021-11,1741160,West,0.7188346883468835
2021,11,2021-11-29,2,70,1741880,6,472.32,78.72,110,362.32,472.32,2021-11,1741880,West,0.7671070460704607
2021,11,2021-11-29,2,80,1421260,1,49.2,49.2,15,34.2,49.2,2021-11,1421260,West,0.6951219512195123
2021,11,2021-11-29,1,110,1455548.02,160,13152.0,82.2,3372,9780.0,13152.0,2021-11,1455548.02,West,0.7436131386861314
2021,11,2021-11-29,2,120,1750338,20,73.8,3.69,15,58.8,73.8,2021-11,1750338,East,0.7967479674796748
2021,11,2021-11-29,2,150,1747410,4,212.16,53.04,44,168.16,212.16,2021-11,1747410,East,0.7926093514328808
2021,11,2021-11-29,2,180,1270225.6,8,88.96,11.12,28,60.959999999999994,88.96,2021-11,1270225.6,West,0.685251798561151
2021,11,2021-11-29,2,200,1280120,20,88.2,4.41,19,69.2,88.2,2021-11,1280120,East,0.7845804988662132
2021,11,2021-11-29,2,200,1280510,4,94.08,23.52,25,69.08,94.08,2021-11,1280510,North,0.7342687074829932
2021,11,2021-11-30,2,250,AC21B6502467,6,240.9,40.15,51,189.9,240.9,2021-11,AC21B6502467,East,0.788293897882939
2021,12,2021-12-03,2,70,1740010,36,73.8,2.05,15,58.8,73.8,2021-12,1740010,South,0.7967479674796748
2021,12,2021-12-03,2,70,1740050,20,73.8,3.69,22,51.8,73.8,2021-12,1740050,South,0.7018970189701897
2021,12,2021-12-03,2,70,1740090,36,191.88,5.33,55,136.88,191.88,2021-12,1740090,South,0.7133625182405671
2021,12,2021-12-03,2,70,1740220,40,426.4,10.66,110,316.4,426.4,2021-12,1740220,West,0.7420262664165103
2021,12,2021-12-03,2,70,1740300,24,334.56,13.94,87,247.56,334.56,2021-12,1740300,East,0.7399569583931134
2021,12,2021-12-03,2,70,1740380,20,344.4,17.22,68,276.4,344.4,2021-12,1740380,South,0.8025551684088269
2021,12,2021-12-03,2,70,1740440,28,551.04,19.68,148,403.03999999999996,551.04,2021-12,1740440,North,0.731416957026713
2021,12,2021-12-03,2,70,1740520,28,642.88,22.96,194,448.88,642.88,2021-12,1740520,North,0.6982329517172723
2021,12,2021-12-03,2,70,1740600,16,419.84,26.24,141,278.84,419.84,2021-12,1740600,West,0.6641577743902439
2021,12,2021-12-03,2,70,1740920,84,3306.24,39.36,1128,2178.24,3306.24,2021-12,1740920,South,0.6588269454123112
2021,12,2021-12-03,2,70,1741160,42,2066.4,49.2,634,1432.4,2066.4,2021-12,1741160,West,0.6931862175764615
2021,12,2021-12-03,2,70,1741400,3,177.12,59.04,36,141.12,177.12,2021-12,1741400,North,0.7967479674796748
2021,12,2021-12-03,2,70,1741880,10,787.2,78.72,233,554.2,787.2,2021-12,1741880,North,0.7040142276422764
2021,12,2021-12-03,2,70,1742122,2,177.12,88.56,61,116.12,177.12,2021-12,1742122,West,0.6556007226738935
2021,12,2021-12-03,1,100,1452418.02,48,4752.0,99.0,1348,3404.0,4752.0,2021-12,1452418.02,East,0.7163299663299664
2021,12,2021-12-03,1,100,1452703.02,30,1782.0,59.4,592,1190.0,1782.0,2021-12,1452703.02,North,0.6677890011223344
2021,12,2021-12-03,1,100,1452730.02,20,2970.0,148.5,806,2164.0,2970.0,2021-12,1452730.02,West,0.7286195286195286
2021,12,2021-12-03,1,110,1455481.02,30,1849.5,61.65,479,1370.5,1849.5,2021-12,1455481.02,North,0.7410110840767775
2021,12,2021-12-03,2,120,1750828,4,104.96,26.24,25,79.96,104.96,2021-12,1750828,North,0.7618140243902439
2021,12,2021-12-03,2,120,1751880,4,314.88,78.72,101,213.88,314.88,2021-12,1751880,North,0.6792428861788617
2021,12,2021-12-03,2,150,1746790,4,75.16,18.79,25,50.16,75.16,2021-12,1746790,North,0.6673762639701969
2021,12,2021-12-03,2,180,1270575.6,8,328.32,41.04,84,244.32,328.32,2021-12,1270575.6,West,0.7441520467836257
2021,12,2021-12-03,2,200,1281000,6,282.24,47.04,67,215.24,282.24,2021-12,1281000,North,0.7626133786848073
2021,12,2021-12-04,1,100,1453057,15000,13215.0,0.881,3895,9320.0,13215.0,2021-12,1453057,North,0.70525917517972
2021,12,2021-12-06,2,10,1210081,24,93.12,3.8800000000000003,30,63.120000000000005,93.12,2021-12,1210081,South,0.6778350515463918
2021,12,2021-12-06,1,100,1453220.02,60,5940.0,99.0,1921,4019.0,5940.0,2021-12,1453220.02,East,0.6765993265993266
2021,12,2021-12-07,1,100,1452928.02,200,15840.0,79.2,5448,10392.0,15840.0,2021-12,1452928.02,North,0.656060606060606
2021,12,2021-12-07,1,100,1452943.02,48,9504.0,198.0,2081,7423.0,9504.0,2021-12,1452943.02,South,0.7810395622895623
2021,12,2021-12-07,1,100,1453150.02,100,8910.0,89.1,1967,6943.0,8910.0,2021-12,1453150.02,North,0.7792368125701459
2021,12,2021-12-07,3,190,1271055.01,36,2332.8,64.80000000000001,677,1655.8000000000002,2332.8,2021-12,1271055.01,South,0.7097908093278464
2021,12,2021-12-11,2,70,1740050,40,147.6,3.69,49,98.6,147.6,2021-12,1740050,East,0.6680216802168022
2021,12,2021-12-11,2,70,1740170,16,137.76,8.61,43,94.75999999999999,137.76,2021-12,1740170,West,0.687862950058072
2021,12,2021-12-11,2,70,1740220,32,341.12,10.66,90,251.12,341.12,2021-12,1740220,West,0.7361632270168855
2021,12,2021-12-11,2,70,1740380,20,344.4,17.22,79,265.4,344.4,2021-12,1740380,South,0.7706155632984901
2021,12,2021-12-11,2,70,1740440,28,551.04,19.68,174,377.03999999999996,551.04,2021-12,1740440,South,0.6842334494773519
2021,12,2021-12-11,2,70,1740520,60,1377.6,22.959999999999997,358,1019.5999999999999,1377.6,2021-12,1740520,West,0.7401277584204413
2021,12,2021-12-11,2,70,1740600,16,419.84,26.24,88,331.84,419.84,2021-12,1740600,East,0.7903963414634146
2021,12,2021-12-11,2,70,1741400,10,590.4,59.04,131,459.4,590.4,2021-12,1741400,West,0.7781165311653117
2021,12,2021-12-11,2,70,1741880,6,472.32,78.72,149,323.32,472.32,2021-12,1741880,North,0.6845359078590786
2021,12,2021-12-11,1,100,1452405.02,80,3168.0,39.6,878,2290.0,3168.0,2021-12,1452405.02,West,0.7228535353535354
2021,12,2021-12-11,1,100,1452703.02,30,1782.0,59.4,387,1395.0,1782.0,2021-12,1452703.02,North,0.7828282828282829
2021,12,2021-12-11,1,100,1453220.02,40,3960.0,99.0,1222,2738.0,3960.0,2021-12,1453220.02,South,0.6914141414141414
2021,12,2021-12-11,1,110,1455548.02,360,29592.0,82.2,9905,19687.0,29592.0,2021-12,1455548.02,North,0.6652811570694782
2021,12,2021-12-11,2,120,1750338,20,73.8,3.69,15,58.8,73.8,2021-12,1750338,South,0.7967479674796748
2021,12,2021-12-11,2,120,1750808,60,1377.6,22.959999999999997,304,1073.6,1377.6,2021-12,1750808,East,0.7793263646922184
2021,12,2021-12-11,2,120,1750828,4,104.96,26.24,28,76.96,104.96,2021-12,1750828,West,0.7332317073170731
2021,12,2021-12-11,2,120,1751208,10,393.6,39.36,132,261.6,393.6,2021-12,1751208,East,0.6646341463414634
2021,12,2021-12-11,2,150,1747410,4,212.16,53.04,68,144.16,212.16,2021-12,1747410,West,0.6794871794871795
2021,12,2021-12-14,1,100,1452418.02,24,2376.0,99.0,564,1812.0,2376.0,2021-12,1452418.02,South,0.7626262626262627
2021,12,2021-12-14,1,100,1452730.02,20,2970.0,148.5,810,2160.0,2970.0,2021-12,1452730.02,West,0.7272727272727273
2021,12,2021-12-14,1,100,1452943.02,48,9504.0,198.0,2054,7450.0,9504.0,2021-12,1452943.02,East,0.7838804713804713
2021,12,2021-12-14,1,100,1453150.02,200,17820.0,89.1,3968,13852.0,17820.0,2021-12,1453150.02,West,0.7773288439955106
2021,12,2021-12-17,1,100,1452038.02,432,9331.2,21.6,3143,6188.200000000001,9331.2,2021-12,1452038.02,South,0.6631730109739369
2021,12,2021-12-17,1,100,1452405.02,80,3168.0,39.6,918,2250.0,3168.0,2021-12,1452405.02,South,0.7102272727272727
